,Goal,Shot,Blocked Shot,Faceoff,Takeaway,Giveaway,Hit,Missed Shot,Penalty,Stoppage,Period Start,Official Challenge,won
1543,0,1,0,3,0,1,2,0,0,0,,,no
1544,0,2,0,1,0,1,0,1,0,0,,,yes
1545,0,0,0,1,0,2,0,0,0,0,,,no
1546,0,0,1,1,0,1,2,1,0,0,,,yes
1547,0,0,1,1,0,0,1,0,0,0,,,no
1548,1,0,0,1,0,0,1,1,0,0,,,yes
1549,0,0,0,2,0,1,2,0,1,0,,,no
1550,0,3,1,1,0,0,1,0,0,0,,,no
1551,0,0,0,1,1,0,0,0,0,0,,,yes
1552,0,0,1,0,0,0,1,1,0,0,,,yes
1553,0,0,0,1,0,0,1,0,0,0,,,no
1554,0,1,0,3,0,0,0,0,0,0,,,yes
1555,0,1,1,0,0,1,3,0,0,0,,,no
1556,0,2,1,0,0,0,1,0,0,0,,,no
1557,1,1,0,2,0,1,1,0,0,0,,,yes
1558,0,0,1,1,0,0,2,0,0,0,,,yes
1559,0,1,0,1,0,0,0,0,0,0,,,no
1560,0,1,0,3,0,0,1,1,0,0,,,no
1561,1,0,0,1,0,0,0,0,0,0,,,yes
1562,0,0,0,2,1,0,0,0,0,0,,,no
1563,1,0,1,0,1,2,2,0,0,0,,,yes
1564,0,0,0,1,0,0,0,0,0,0,,,no
1565,0,2,0,1,0,1,1,1,0,0,,,yes
1566,0,1,1,3,0,0,2,0,0,0,,,yes
1567,0,0,0,1,1,0,1,0,0,0,,,no
1568,0,1,0,2,0,0,1,0,0,0,,,yes
1569,0,0,0,0,0,0,3,0,0,0,,,no
1570,0,0,0,3,0,0,0,1,0,0,,,no
1571,0,0,0,0,1,2,1,1,0,0,,,yes
1572,0,2,0,1,0,1,2,0,0,0,,,yes
1573,0,0,0,1,1,1,1,0,0,0,,,no
1574,0,1,0,3,0,0,1,0,0,0,,,no
1575,0,1,0,1,1,0,2,0,0,0,,,no
1576,0,1,1,1,1,0,0,0,0,0,,,yes
1577,0,0,0,0,0,1,0,0,0,0,,,no
1578,0,3,0,1,0,0,0,1,0,0,,,no
1579,0,1,0,1,1,1,1,0,0,0,,,yes
1580,0,0,1,1,1,1,1,0,0,0,,,no
1581,0,1,0,0,1,0,2,0,0,0,,,yes
1582,0,0,0,2,0,1,1,0,1,0,,,no
1583,0,1,0,2,0,0,0,0,1,0,,,yes
1584,0,1,1,1,0,0,1,1,0,0,,,no
1585,0,0,0,0,1,0,0,0,0,0,,,yes
1586,0,1,0,3,0,0,0,2,0,0,,,no
1587,0,1,0,1,0,0,2,1,0,0,,,yes
1588,0,3,0,3,0,0,0,0,0,0,,,yes
1589,0,0,0,1,0,1,1,0,0,0,,,no
1590,0,0,0,1,0,1,0,2,0,0,,,no
1591,1,1,0,2,0,0,2,1,0,0,,,yes
1592,0,0,1,0,1,0,0,0,0,0,,,no
1593,0,1,0,2,0,0,2,0,0,0,,,yes
1594,0,2,0,1,0,1,0,3,0,0,,,yes
1595,0,0,0,2,0,0,1,0,0,0,,,no
1596,0,0,0,3,2,1,2,1,0,0,,,yes
1597,0,3,0,0,0,0,0,0,0,0,,,no
1598,0,0,0,1,0,0,1,0,0,0,,,no
1599,0,0,0,2,0,1,0,0,0,0,,,yes
1600,0,0,0,6,0,0,0,0,0,0,,,no
1601,0,2,0,2,2,0,0,0,2,0,,,no
1602,0,4,0,2,1,0,3,0,0,0,,,yes
1603,0,0,3,1,0,1,1,1,0,0,,,no
1604,0,2,0,0,0,0,0,0,0,0,,,no
1605,0,0,0,1,0,1,1,0,0,0,,,yes
1606,0,1,0,0,0,0,3,0,0,0,,,no
1607,0,1,0,2,0,0,3,1,0,0,,,yes
1608,0,1,0,0,0,0,0,0,0,0,,,no
1609,0,1,0,1,0,0,0,0,0,0,,,yes
1610,0,1,0,1,0,3,0,1,0,0,,,no
1611,0,0,0,1,0,0,2,2,0,0,,,yes
1612,0,0,0,1,0,0,2,0,0,0,,,no
1613,0,1,0,0,0,0,0,1,0,0,,,yes
1614,0,0,1,0,0,2,0,0,0,0,,,no
1615,0,1,0,1,0,0,0,0,0,0,,,yes
1616,0,2,0,3,0,0,1,0,0,0,,,yes
1617,0,1,3,0,0,0,0,1,0,0,,,no
1618,0,1,0,2,0,0,1,2,0,0,,,no
1619,0,0,2,1,0,0,1,0,0,0,,,yes
1620,1,3,0,2,0,0,0,1,0,0,,,yes
1621,0,1,0,1,0,1,0,0,0,0,,,no
1622,0,3,0,3,0,0,1,1,1,0,,,no
1623,0,2,0,1,0,0,0,0,0,0,,,yes
1624,0,3,0,1,1,0,0,1,0,0,,,yes
1625,0,0,0,2,1,1,0,0,0,0,,,no
1626,0,1,0,3,0,0,1,0,1,0,,,yes
1627,0,0,0,1,1,0,1,1,0,0,,,no
1628,0,0,1,0,0,1,0,0,0,0,,,no
1629,0,1,0,2,0,0,2,0,0,0,,,yes
1630,0,1,1,2,0,0,1,0,0,0,,,no
1631,0,0,0,0,0,0,1,1,0,0,,,yes
1632,0,3,0,1,1,0,0,1,0,0,,,yes
1633,0,0,0,3,0,1,0,0,1,0,,,no
1634,0,0,0,0,0,0,1,1,0,0,,,no
1635,0,0,1,2,1,0,1,0,0,0,,,yes
1636,0,1,0,0,0,0,1,1,0,0,,,no
1637,0,1,0,1,0,0,4,1,0,0,,,yes
1638,0,0,0,0,0,0,2,0,0,0,,,no
1639,0,0,1,1,1,1,0,0,0,0,,,yes
1640,0,1,0,2,0,1,0,0,0,0,,,no
1641,0,1,0,2,0,0,0,0,0,0,,,yes
1642,0,1,0,1,0,1,0,0,0,0,,,yes
1643,0,0,0,0,0,0,3,1,0,0,,,no
1644,0,0,2,0,0,2,0,1,0,0,,,yes
1645,0,1,1,3,0,0,0,0,0,0,,,no
1646,0,2,0,1,0,0,0,0,0,0,,,no
1647,0,0,1,3,0,2,1,0,0,0,,,no
1648,0,1,0,1,1,0,2,0,0,0,,,no
1649,0,2,0,1,1,0,0,0,0,0,,,yes
1650,1,1,1,0,0,0,0,0,0,0,,,yes
1651,0,0,0,5,0,1,2,0,0,0,,,no
1652,0,1,2,1,0,0,0,0,0,0,,,no
1653,0,0,1,2,0,1,1,0,0,0,,,yes
1654,0,2,0,1,0,0,1,0,0,0,,,no
1655,0,1,0,3,0,0,1,0,0,0,,,yes
1656,0,0,0,2,0,1,1,0,0,0,,,yes
1657,0,3,1,0,0,0,0,0,0,0,,,no
1658,0,3,0,4,1,0,0,2,4,0,,,yes
1659,0,1,0,1,0,0,0,0,6,0,,,no
1660,0,1,0,2,0,0,1,1,0,0,,,no
1661,0,0,0,0,1,0,0,0,0,0,,,yes
1662,0,1,0,1,0,1,1,1,0,0,,,no
1663,0,0,0,1,0,0,1,0,0,0,,,no
1664,0,0,0,3,0,0,0,0,0,0,,,no
1665,0,0,0,1,1,0,1,3,0,0,,,yes
1666,1,2,0,3,1,0,1,0,0,0,,,yes
1667,0,0,0,2,0,2,0,1,0,0,,,no
1668,0,3,1,3,0,0,0,1,0,0,,,yes
1669,0,1,1,1,1,1,1,0,1,0,,,no
1670,0,0,0,1,0,0,0,0,0,0,,,yes
1671,1,1,0,1,2,0,1,1,0,0,,,no
1672,0,1,0,2,0,0,0,2,0,0,,,no
1673,0,0,1,0,1,0,3,0,0,0,,,yes
1674,0,1,2,2,0,0,0,0,0,0,,,no
1675,0,1,0,0,0,0,1,0,0,0,,,yes
1676,0,0,1,1,0,0,0,1,0,0,,,yes
1677,0,2,0,1,0,0,2,1,0,0,,,no
1678,1,1,0,2,0,0,0,2,0,0,,,yes
1679,0,0,1,3,0,0,0,0,0,0,,,no
1680,0,0,0,2,0,1,0,1,0,0,,,no
1681,0,2,1,0,2,1,1,1,1,0,,,yes
1682,0,0,0,1,0,0,1,0,0,0,,,no
1683,0,2,1,1,0,0,1,0,0,0,,,yes
1684,0,3,0,2,1,1,2,0,0,0,,,no
1685,0,1,0,1,0,2,1,0,0,0,,,yes
1686,0,0,1,1,0,0,1,1,0,0,,,yes
1687,1,0,0,1,0,0,1,0,0,0,,,no
1688,0,0,1,1,0,0,0,0,0,0,,,yes
1689,1,0,0,1,0,0,0,0,0,0,,,no
1690,0,1,0,1,0,0,2,0,0,0,,,no
1691,0,0,1,1,0,0,1,0,1,0,,,yes
1692,0,1,0,0,0,0,2,0,0,0,,,no
1693,1,0,0,2,0,0,0,0,0,0,,,yes
1694,0,0,1,0,0,1,2,0,0,0,,,no
1695,0,2,0,1,1,0,1,1,0,0,,,yes
1696,0,1,0,2,0,0,0,0,0,0,,,no
1697,0,1,0,1,0,1,0,0,0,0,,,yes
1698,0,1,0,1,1,0,1,1,0,0,,,no
1699,0,1,0,0,0,0,1,1,0,0,,,yes
1700,0,0,0,2,0,0,1,0,0,0,,,no
1701,0,2,0,0,1,0,2,0,0,0,,,yes
1702,0,1,0,1,0,0,2,0,0,0,,,yes
1703,0,1,0,1,0,0,0,0,0,0,,,no
1704,0,2,0,1,0,0,0,0,0,0,,,yes
1705,0,0,0,1,0,2,0,1,0,0,,,no
1706,0,0,0,1,0,2,2,1,0,0,,,yes
1707,0,2,0,1,1,0,0,0,0,0,,,no
1708,0,0,2,2,0,0,2,0,0,0,,,no
1709,0,1,2,2,0,1,4,0,0,0,,,yes
1710,0,0,1,3,0,1,0,0,2,0,,,no
1711,0,1,0,1,0,0,0,0,1,0,,,yes
1712,0,1,0,0,0,0,0,1,0,0,,,no
1713,0,2,1,3,0,1,0,0,0,0,,,yes
1714,0,0,0,1,0,1,2,0,0,0,,,no
1715,0,1,0,1,1,1,1,0,0,0,,,yes
1716,0,1,0,1,0,0,0,0,0,0,,,no
1717,0,0,0,0,0,0,1,3,0,0,,,yes
1718,0,0,1,2,1,0,2,2,0,0,,,yes
1719,2,0,0,2,0,0,2,0,0,0,,,no
1720,0,1,0,1,1,0,0,2,0,0,,,no
1721,0,2,0,2,0,1,2,1,0,0,,,yes
1722,0,2,0,1,0,1,1,2,0,0,,,no
1723,0,0,2,3,0,0,3,0,0,0,,,yes
1724,0,1,0,1,0,0,1,0,0,0,,,yes
1725,0,0,0,1,0,0,2,0,0,0,,,no
1726,0,0,0,2,0,0,2,0,0,0,,,no
1727,0,1,0,1,0,0,0,0,0,0,,,yes
1728,0,0,0,1,0,0,0,0,0,0,,,no
1729,0,0,0,1,0,0,1,0,0,0,,,yes
1730,0,0,1,0,0,0,4,0,0,0,,,no
1731,0,1,0,2,0,0,1,0,0,0,,,yes
1732,0,2,0,2,0,0,0,0,0,0,,,yes
1733,0,1,1,0,0,0,0,0,0,0,,,no
1734,0,2,0,1,0,0,2,1,0,0,,,yes
1735,0,2,0,2,0,1,0,0,0,0,,,no
